order_id,customer_id,ship_mode,vendor_id,order_status,order_purchase_date,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
CA-2016-108581,EA-14035,Standard Class,VEN02,delivered,01-09-2017 15:33,02-09-2017,9-4-17 8:14 PM,9-15-17 11:27 PM,2017-09-29
CA-2016-108616,JK-15730,Standard Class,VEN04,delivered,25-11-2017 01:03,25-11-2017,11-27-17 4:52 PM,12-18-17 6:46 PM,2017-12-15
CA-2016-108735,JM-15535,Standard Class,VEN01,delivered,24-07-2018 15:31,24-07-2018,7-25-18 2:49 PM,7-27-18 5:34 PM,2018-08-09
CA-2016-108868,KB-16585,Standard Class,VEN02,delivered,19-04-2018 12:43,20-04-2018,4-23-18 10:42 PM,4-30-18 7:58 PM,2018-05-14
CA-2016-108875,CL-12700,Standard Class,VEN03,delivered,07-08-2018 14:10,07-08-2018,8-8-18 6:48 PM,8-20-18 5:16 PM,2018-08-13
CA-2016-108882,LA-16780,Standard Class,VEN03,delivered,02-05-2018 17:05,02-05-2018,5-3-18 3:16 PM,5-12-18 1:18 PM,2018-05-21
CA-2016-109057,TT-21460,Standard Class,VEN05,delivered,18-07-2017 00:27,18-07-2017,7-20-17 1:53 PM,7-29-17 1:33 PM,2017-08-07
CA-2016-109176,JW-16075,Standard Class,VEN02,delivered,17-04-2018 09:30,17-04-2018,4-17-18 7:32 PM,4-28-18 4:32 PM,2018-05-14
CA-2016-109365,XP-21865,Standard Class,VEN04,delivered,09-04-2018 17:46,09-04-2018,4-11-18 6:34 PM,4-12-18 7:08 PM,2018-04-19
CA-2016-109400,NR-18550,Standard Class,VEN05,delivered,08-10-2017 16:50,08-10-2017,10-9-17 5:28 PM,10-18-17 8:22 PM,2017-11-10
CA-2016-109652,QJ-19255,Standard Class,VEN05,delivered,25-03-2018 08:38,25-03-2018,3-29-18 8:37 PM,4-6-18 12:56 AM,2018-04-27
CA-2016-109666,KM-16720,Standard Class,VEN02,delivered,03-06-2018 20:39,03-06-2018,6-4-18 2:10 PM,6-8-18 9:24 PM,2018-07-05
CA-2016-109743,SH-19975,Standard Class,VEN03,delivered,02-02-2018 16:37,03-02-2018,2-5-18 8:08 PM,2-14-18 9:28 PM,2018-03-07
CA-2016-109806,JS-15685,Standard Class,VEN03,delivered,16-03-2018 15:49,17-03-2018,3-19-18 9:08 PM,3-28-18 4:07 PM,2018-04-06
CA-2016-109827,LW-16825,Standard Class,VEN02,delivered,14-05-2018 09:26,15-05-2018,5-17-18 1:29 PM,5-18-18 4:56 PM,2018-05-28
CA-2016-109869,TN-21040,Standard Class,VEN04,delivered,17-10-2017 12:02,18-10-2017,10-18-17 9:47 PM,10-19-17 9:35 PM,2017-10-27
CA-2016-109911,VG-21805,Standard Class,VEN05,delivered,01-08-2018 23:13,01-08-2018,8-3-18 3:10 PM,8-8-18 5:18 PM,2018-08-10
CA-2016-109953,RB-19360,Standard Class,VEN03,delivered,16-02-2018 10:35,17-02-2018,2-19-18 4:42 PM,2-21-18 8:39 PM,2018-03-05
CA-2016-110009,TR-21325,Standard Class,VEN01,delivered,14-12-2017 08:39,14-12-2017,12-14-17 5:25 PM,12-19-17 6:52 PM,2018-01-09
CA-2016-110086,BD-11320,Standard Class,VEN02,delivered,23-01-2018 12:53,23-01-2018,1-26-18 5:42 PM,2-17-18 3:42 PM,2018-02-20
CA-2016-110254,ML-17755,Standard Class,VEN04,delivered,19-03-2018 21:26,19-03-2018,3-20-18 8:27 PM,4-3-18 4:54 PM,2018-04-05
CA-2016-110898,LC-16870,Standard Class,VEN02,delivered,10-06-2018 19:58,11-06-2018,6-11-18 1:26 PM,6-30-18 3:23 PM,2018-07-03
CA-2016-110975,DB-12970,Standard Class,VEN05,delivered,13-03-2018 22:41,13-03-2018,3-20-18 12:34 AM,4-17-18 12:22 AM,2018-04-10
CA-2016-111010,PG-18895,Standard Class,VEN04,delivered,02-02-2018 21:38,03-02-2018,2-8-18 1:04 AM,7-20-18 11:37 PM,2018-03-08
CA-2016-111213,FP-14320,Standard Class,VEN03,delivered,30-04-2018 17:22,01-05-2018,5-3-18 7:01 PM,5-4-18 12:51 PM,2018-05-18
CA-2016-111283,LC-16870,Standard Class,VEN02,delivered,14-03-2017 12:50,14-03-2017,3-16-17 8:17 AM,4-9-17 9:07 AM,2017-04-26
CA-2016-111409,PO-18850,Standard Class,VEN03,delivered,20-09-2017 15:26,20-09-2017,9-22-17 6:46 PM,10-3-17 11:18 PM,2017-10-13
CA-2016-111416,LW-17215,Standard Class,VEN01,delivered,21-08-2018 12:01,21-08-2018,8-22-18 2:01 PM,8-28-18 9:27 PM,2018-09-03
CA-2016-111605,JW-15955,Standard Class,VEN05,delivered,07-08-2017 09:55,07-08-2017,8-7-17 5:34 PM,8-17-17 6:09 PM,2017-08-31
CA-2016-111976,BD-11620,Standard Class,VEN03,delivered,22-10-2017 15:03,23-10-2017,10-24-17 4:58 PM,11-7-17 11:41 PM,2017-11-22
CA-2016-112025,LS-16975,Standard Class,VEN01,delivered,08-03-2017 22:49,08-03-2017,3-10-17 7:28 AM,3-15-17 10:44 AM,2017-03-29
CA-2016-112060,KT-16465,Standard Class,VEN01,delivered,18-09-2017 14:27,18-09-2017,9-22-17 6:57 PM,10-2-17 9:42 PM,2017-10-10
CA-2016-112102,BD-11605,Standard Class,VEN02,delivered,01-10-2017 20:26,01-10-2017,10-2-17 5:20 PM,10-10-17 6:20 PM,2017-10-24
CA-2016-112109,JE-15715,Standard Class,VEN05,delivered,27-03-2018 16:39,28-03-2018,3-28-18 7:12 PM,4-4-18 3:19 PM,2018-04-13
CA-2016-112123,BH-11710,Standard Class,VEN01,delivered,30-01-2018 15:24,30-01-2018,2-3-18 12:22 AM,2-6-18 1:44 PM,2018-02-15
CA-2016-112256,CK-12205,Standard Class,VEN03,delivered,13-08-2018 21:50,13-08-2018,8-14-18 1:10 PM,8-15-18 9:56 PM,2018-08-16
CA-2016-112277,SC-20695,Standard Class,VEN01,delivered,19-02-2018 20:14,20-02-2018,2-21-18 10:06 PM,3-3-18 12:08 AM,2018-03-14
CA-2016-112340,NM-18520,Standard Class,VEN01,delivered,24-08-2017 22:39,24-08-2017,8-25-17 2:47 PM,8-28-17 8:45 PM,2017-09-15
CA-2016-112382,MB-18085,Standard Class,VEN02,delivered,17-04-2018 17:01,17-04-2018,4-19-18 7:36 PM,5-14-18 12:26 PM,2018-05-17
CA-2016-112389,JM-15655,Standard Class,VEN05,delivered,29-06-2017 11:03,29-06-2017,7-3-17 4:55 PM,7-21-17 8:34 PM,2017-08-02
CA-2016-112578,FO-14305,Standard Class,VEN02,delivered,23-04-2017 12:51,25-04-2017,4-25-17 3:29 PM,4-27-17 11:57 AM,2017-05-11
CA-2016-112830,LP-17095,Standard Class,VEN02,delivered,09-08-2018 20:36,09-08-2018,8-15-18 6:23 AM,8-25-18 12:46 AM,2018-09-05
CA-2016-112942,RD-19810,Standard Class,VEN05,delivered,24-09-2017 14:47,25-09-2017,9-26-17 8:22 PM,10-9-17 8:03 PM,2017-10-20
CA-2016-113061,EL-13735,Standard Class,VEN02,delivered,14-10-2017 19:52,14-10-2017,10-16-17 9:00 PM,10-24-17 8:04 PM,2017-11-06
CA-2016-113082,MC-17590,Standard Class,VEN01,canceled,26-01-2018 21:34,26-01-2018,1-29-18 10:33 PM,,2018-02-22
CA-2016-113117,JP-15520,Standard Class,VEN01,delivered,28-11-2017 18:15,28-11-2017,11-29-17 8:07 PM,12-7-17 5:54 PM,2017-12-20
CA-2016-113138,NP-18685,Standard Class,VEN03,delivered,19-06-2017 03:06,19-06-2017,6-19-17 7:44 PM,6-28-17 1:44 PM,2017-07-11
CA-2016-113243,OT-18730,Standard Class,VEN04,delivered,11-06-2018 11:35,11-06-2018,6-11-18 3:57 PM,6-14-18 11:43 AM,2018-07-13
CA-2016-113341,MH-17455,Standard Class,VEN04,delivered,02-04-2018 16:59,02-04-2018,4-5-18 1:03 PM,4-18-18 6:56 PM,2018-05-02
CA-2016-113390,EP-13915,Standard Class,VEN03,delivered,21-06-2018 22:40,21-06-2018,6-22-18 2:51 PM,7-3-18 7:17 PM,2018-07-30
CA-2016-113607,PW-19030,Standard Class,VEN05,delivered,11-06-2018 17:50,11-06-2018,6-13-18 2:00 PM,6-18-18 4:03 PM,2018-06-28
CA-2016-113621,JE-15745,Standard Class,VEN02,delivered,07-04-2017 07:26,08-04-2017,4-25-17 11:46 AM,5-12-17 4:13 PM,2017-05-11
CA-2016-113656,CB-12415,Standard Class,VEN03,delivered,23-02-2017 22:50,24-02-2017,2-24-17 12:27 PM,3-8-17 2:14 AM,2017-03-16
CA-2016-113726,SC-20680,Standard Class,VEN05,shipped,17-03-2018 15:32,17-03-2018,3-20-18 9:08 PM,,2018-04-13
CA-2016-113733,LH-16900,Standard Class,VEN04,delivered,06-08-2018 19:31,06-08-2018,8-7-18 5:30 PM,8-17-18 12:12 AM,2018-08-29
CA-2016-113747,VD-21670,Standard Class,VEN01,delivered,22-02-2018 23:51,23-02-2018,2-23-18 11:09 PM,3-15-18 9:42 PM,2018-03-15
CA-2016-113817,MJ-17740,Standard Class,VEN02,delivered,11-04-2017 15:02,12-04-2017,4-13-17 3:48 PM,4-30-17 10:46 AM,2017-05-10
CA-2016-113831,AH-10690,Standard Class,VEN04,delivered,11-06-2018 07:27,12-06-2018,6-13-18 1:32 PM,7-13-18 3:08 PM,2018-07-13
CA-2016-113845,FA-14230,Standard Class,VEN01,delivered,09-01-2018 17:03,09-01-2018,1-11-18 5:27 PM,1-25-18 6:26 PM,2018-02-06
CA-2016-113978,TS-21505,Standard Class,VEN05,delivered,06-04-2018 07:59,07-04-2018,4-10-18 11:04 PM,4-27-18 4:03 PM,2018-05-10
CA-2016-114104,NP-18670,Standard Class,VEN04,delivered,11-03-2018 13:40,11-03-2018,3-12-18 9:20 PM,3-28-18 5:56 PM,2018-04-09
CA-2016-114209,AS-10285,Standard Class,VEN01,delivered,04-02-2018 01:43,04-02-2018,2-16-18 7:48 PM,2-19-18 9:33 PM,2018-02-21
CA-2016-114307,MF-17665,Standard Class,VEN02,processing,26-07-2017 14:52,27-07-2017,,,2017-09-13
CA-2016-114405,AS-10240,Standard Class,VEN03,delivered,22-06-2018 17:27,22-06-2018,6-25-18 1:38 PM,6-26-18 12:22 PM,2018-07-05
CA-2016-114489,JE-16165,Standard Class,VEN02,delivered,25-04-2018 21:31,26-04-2018,4-27-18 11:44 AM,5-5-18 11:47 AM,2018-05-14
CA-2016-114601,AA-10480,Standard Class,VEN05,delivered,01-08-2017 07:51,02-08-2017,8-8-17 2:18 PM,8-16-17 1:38 PM,2017-08-14
CA-2016-114713,SC-20695,Standard Class,VEN04,delivered,07-05-2018 09:31,08-05-2018,5-10-18 12:27 PM,5-16-18 9:55 PM,2018-05-28
CA-2016-114727,LS-16945,Standard Class,VEN02,delivered,20-11-2017 19:08,20-11-2017,11-21-17 8:12 PM,11-22-17 8:21 PM,2017-12-01
CA-2016-114748,MZ-17335,Standard Class,VEN03,delivered,04-01-2018 15:25,06-01-2018,1-11-18 5:35 PM,1-23-18 3:34 PM,2018-02-01
CA-2016-114860,DN-13690,Standard Class,VEN01,delivered,22-08-2018 16:52,24-08-2018,8-24-18 8:59 AM,8-28-18 8:51 PM,2018-09-05
CA-2016-114867,FM-14290,Standard Class,VEN05,delivered,16-05-2018 11:51,16-05-2018,5-17-18 2:57 PM,5-18-18 3:58 PM,2018-05-25
CA-2016-114895,MV-18190,Standard Class,VEN04,delivered,05-01-2017 13:37,07-01-2017,1-11-17 3:37 PM,1-16-17 2:25 PM,2017-02-13
CA-2016-114944,HE-14800,Standard Class,VEN01,delivered,07-02-2018 00:57,08-02-2018,2-9-18 10:09 PM,3-12-18 2:18 PM,2018-03-15
CA-2016-114951,DN-13690,Standard Class,VEN04,delivered,25-01-2017 01:29,25-01-2017,1-25-17 9:22 AM,1-31-17 6:06 PM,2017-03-08
CA-2016-115504,MC-18130,Standard Class,VEN03,delivered,15-12-2017 12:57,15-12-2017,12-19-17 10:57 PM,12-22-17 1:28 AM,2018-01-05
CA-2016-115525,RR-19525,Standard Class,VEN04,delivered,19-12-2017 02:07,20-12-2017,12-21-17 9:56 PM,1-11-18 12:24 AM,2018-01-17
CA-2016-115917,RB-19465,Standard Class,VEN01,canceled,01-05-2017 16:12,,,,
CA-2016-116232,AC-10450,Standard Class,VEN01,delivered,28-10-2017 10:26,28-10-2017,10-31-17 5:49 PM,11-7-17 6:51 PM,2017-11-30
CA-2016-116337,MC-17845,Standard Class,VEN05,delivered,19-10-2017 21:56,21-10-2017,10-25-17 11:42 AM,11-8-17 11:07 AM,2017-11-17
CA-2016-116344,JO-15145,Standard Class,VEN02,delivered,29-11-2017 15:52,04-12-2017,12-5-17 6:09 PM,1-3-18 7:38 PM,2018-01-24
CA-2016-116379,LD-17005,Standard Class,VEN03,delivered,29-04-2018 17:06,29-04-2018,5-2-18 2:26 PM,5-7-18 12:18 PM,2018-05-24
CA-2016-116526,JA-15970,Standard Class,VEN03,delivered,14-11-2017 22:50,14-11-2017,11-16-17 8:34 PM,12-5-17 6:53 PM,2017-12-11
CA-2016-116547,KB-16585,Standard Class,VEN05,delivered,07-05-2018 09:49,08-05-2018,5-11-18 2:23 PM,5-17-18 5:08 PM,2018-05-30
CA-2016-116561,EB-14110,Standard Class,VEN05,delivered,25-05-2018 15:44,25-05-2018,5-29-18 12:53 PM,5-30-18 6:18 PM,2018-06-12
CA-2016-116596,BW-11200,Standard Class,VEN01,delivered,31-07-2018 21:51,01-08-2018,8-2-18 10:38 AM,8-6-18 4:12 PM,2018-08-20
CA-2016-116603,AT-10735,Standard Class,VEN04,delivered,06-11-2017 23:09,07-11-2017,11-8-17 8:41 PM,11-16-17 5:12 PM,2017-12-01
CA-2016-116722,LP-17080,Standard Class,VEN05,delivered,07-05-2018 17:39,07-05-2018,5-8-18 1:04 PM,5-14-18 4:12 PM,2018-05-22
CA-2016-116736,CC-12430,Standard Class,VEN04,delivered,11-07-2017 19:00,13-07-2017,7-18-17 2:18 PM,7-25-17 6:38 PM,2017-07-31
CA-2016-116764,EM-13825,Standard Class,VEN01,delivered,25-06-2017 21:33,25-06-2017,6-27-17 5:48 PM,7-18-17 4:07 PM,2017-08-07
CA-2016-116911,JD-16150,Standard Class,VEN02,delivered,03-02-2018 13:54,03-02-2018,2-5-18 9:21 PM,2-19-18 1:27 PM,2018-03-14
CA-2016-116974,MP-17965,Standard Class,VEN02,delivered,28-04-2017 16:55,28-04-2017,5-12-17 10:54 AM,5-16-17 4:04 PM,2017-06-01
CA-2016-117121,AB-10105,Standard Class,VEN02,delivered,23-03-2018 20:31,23-03-2018,3-26-18 10:12 PM,4-9-18 6:58 PM,2018-04-11
CA-2016-117282,DR-12880,Standard Class,VEN02,delivered,09-08-2018 22:52,09-08-2018,8-13-18 7:05 PM,8-15-18 12:27 AM,2018-08-20
CA-2016-117408,TP-21130,Standard Class,VEN04,delivered,23-03-2018 16:19,23-03-2018,3-26-18 8:03 PM,3-29-18 5:09 PM,2018-04-12
CA-2016-117604,JP-15520,Standard Class,VEN03,delivered,12-07-2018 08:42,12-07-2018,7-17-18 2:16 PM,7-23-18 10:38 PM,2018-08-17
CA-2016-117625,GM-14500,Standard Class,VEN05,delivered,09-05-2018 14:40,09-05-2018,5-10-18 12:56 PM,5-21-18 2:46 PM,2018-05-30
CA-2016-117660,BM-11785,Standard Class,VEN05,delivered,22-08-2017 10:37,22-08-2017,8-22-17 6:07 PM,8-30-17 1:22 PM,2017-09-14
CA-2016-117681,HF-14995,Standard Class,VEN02,delivered,04-10-2017 00:55,04-10-2017,10-6-17 7:37 PM,10-17-17 10:39 PM,2017-11-08
CA-2016-117912,TB-21520,Standard Class,VEN05,shipped,24-11-2017 06:49,24-11-2017,11-24-17 9:49 PM,,2017-12-08
CA-2016-118052,BE-11455,Standard Class,VEN03,delivered,11-07-2018 16:02,13-07-2018,7-13-18 3:24 PM,7-24-18 7:51 PM,2018-07-30
CA-2016-118073,CS-12490,Standard Class,VEN01,delivered,18-04-2018 01:12,18-04-2018,4-18-18 11:28 PM,4-23-18 1:22 PM,2018-05-15
CA-2016-118178,CC-12610,Standard Class,VEN05,delivered,27-09-2017 12:34,27-09-2017,10-2-17 11:24 PM,10-5-17 3:13 PM,2017-10-26
CA-2016-118311,ED-13885,Standard Class,VEN04,delivered,27-01-2018 16:53,27-01-2018,1-29-18 6:52 PM,2-7-18 9:18 PM,2018-02-23
CA-2016-118332,PK-19075,Standard Class,VEN02,delivered,20-01-2018 08:41,20-01-2018,1-26-18 9:58 PM,1-31-18 10:16 PM,2018-02-19
CA-2016-118514,LC-17050,Standard Class,VEN01,delivered,22-07-2018 06:24,23-07-2018,7-25-18 6:36 AM,7-30-18 6:05 PM,2018-08-14
CA-2016-118570,CC-12430,Standard Class,VEN01,delivered,10-12-2017 23:35,10-12-2017,12-13-17 5:13 PM,12-27-17 8:41 PM,2018-01-16
CA-2016-118626,JC-15775,Standard Class,VEN04,delivered,13-07-2018 16:49,13-07-2018,7-24-18 4:07 PM,8-13-18 10:16 PM,2018-08-15
CA-2016-118689,TC-20980,Standard Class,VEN01,delivered,15-05-2018 20:24,15-05-2018,5-29-18 2:59 PM,6-4-18 2:42 PM,2018-06-18
CA-2016-118745,SV-20365,Standard Class,VEN02,delivered,21-03-2017 16:04,21-03-2017,3-22-17 9:12 AM,3-29-17 2:06 PM,2017-04-11
CA-2016-118913,AS-10240,Standard Class,VEN03,delivered,08-01-2018 20:04,08-01-2018,1-10-18 6:45 PM,1-24-18 6:42 PM,2018-02-02
CA-2016-118934,GH-14410,Standard Class,VEN05,delivered,11-03-2018 18:36,11-03-2018,3-15-18 3:54 PM,3-28-18 1:52 AM,2018-04-03
CA-2016-119018,CW-11905,Standard Class,VEN05,delivered,24-03-2018 17:26,25-03-2018,3-27-18 3:15 PM,3-31-18 4:38 PM,2018-04-12
CA-2016-119025,PV-18985,Standard Class,VEN04,delivered,18-03-2017 23:04,18-03-2017,3-28-17 6:29 AM,5-30-17 9:19 AM,2017-04-27
CA-2016-119074,DS-13180,Standard Class,VEN04,delivered,01-02-2018 11:48,02-02-2018,2-6-18 10:46 PM,2-17-18 12:25 AM,2018-02-26
CA-2016-119123,DB-13360,Standard Class,VEN04,delivered,24-07-2018 12:22,24-07-2018,7-24-18 2:40 PM,7-26-18 8:12 PM,2018-08-13
CA-2016-119165,BD-11320,Standard Class,VEN05,delivered,29-04-2018 15:05,29-04-2018,5-2-18 1:34 PM,5-7-18 10:03 PM,2018-05-22
CA-2016-119445,GM-14500,Standard Class,VEN04,delivered,23-05-2018 11:06,24-05-2018,5-24-18 2:07 PM,6-9-18 5:37 PM,2018-06-14
CA-2016-119641,CS-12250,Standard Class,VEN02,unavailable,12-07-2017 08:13,13-07-2017,,,2017-08-03
CA-2016-119865,AS-10090,Standard Class,VEN05,delivered,16-10-2017 09:10,16-10-2017,10-17-17 7:30 PM,10-18-17 7:52 PM,2017-10-26
CA-2016-119935,KM-16225,Standard Class,VEN05,delivered,05-05-2017 16:46,05-05-2017,5-9-17 3:10 PM,5-29-17 1:47 PM,2017-05-31
CA-2016-119963,SN-20710,Standard Class,VEN01,delivered,18-05-2018 20:50,22-05-2018,5-22-18 1:28 PM,5-23-18 10:58 PM,2018-05-30
CA-2016-120257,PW-19240,Standard Class,VEN05,delivered,17-03-2018 11:04,17-03-2018,3-20-18 12:50 AM,4-4-18 6:34 PM,2018-04-05
CA-2016-120355,MM-17260,Standard Class,VEN02,delivered,17-08-2017 16:52,19-08-2017,8-22-17 8:39 PM,8-23-17 3:16 PM,2017-09-11
CA-2016-120530,Dl-13600,Standard Class,VEN05,delivered,28-11-2017 00:08,29-11-2017,11-29-17 5:17 PM,11-30-17 1:58 PM,2017-12-12
CA-2016-120796,CS-11950,Standard Class,VEN01,delivered,14-08-2018 14:14,14-08-2018,8-15-18 12:53 PM,8-20-18 12:28 PM,2018-08-29
CA-2016-120803,RB-19465,Standard Class,VEN02,delivered,11-08-2018 21:27,11-08-2018,8-13-18 2:39 PM,8-14-18 11:03 PM,2018-08-16
CA-2016-121020,CG-12040,Standard Class,VEN04,delivered,11-03-2017 23:31,11-03-2017,3-15-17 7:57 AM,3-22-17 10:16 AM,2017-03-30
CA-2016-121356,SJ-20500,Standard Class,VEN04,delivered,19-11-2017 13:21,19-11-2017,12-5-17 6:26 PM,12-9-17 11:22 AM,2017-12-19
CA-2016-121377,TN-21040,Standard Class,VEN05,delivered,14-06-2018 17:16,14-06-2018,6-15-18 12:23 PM,6-20-18 8:54 PM,2018-07-04
CA-2016-121671,AA-10480,Standard Class,VEN02,delivered,23-03-2018 11:20,23-03-2018,3-26-18 9:17 PM,3-27-18 3:04 PM,2018-04-05
CA-2016-121958,CS-12505,Standard Class,VEN04,delivered,01-02-2018 09:29,01-02-2018,2-7-18 5:33 PM,2-15-18 9:22 PM,2018-03-01
CA-2016-122017,CD-11920,Standard Class,VEN04,delivered,27-12-2017 22:43,27-12-2017,12-28-17 7:26 PM,12-29-17 2:19 PM,2018-01-16
CA-2016-122063,MM-17920,Standard Class,VEN01,delivered,30-03-2018 19:54,30-03-2018,4-4-18 1:52 AM,4-11-18 8:41 PM,2018-04-24
CA-2016-122133,JR-15670,Standard Class,VEN02,delivered,03-04-2017 23:09,03-04-2017,4-4-17 2:37 PM,4-11-17 4:18 PM,2017-05-05
CA-2016-122322,RH-19510,Standard Class,VEN03,delivered,31-07-2018 20:47,31-07-2018,8-1-18 4:07 PM,8-7-18 7:32 PM,2018-08-20
CA-2016-122392,CJ-12010,Standard Class,VEN03,delivered,15-08-2017 14:51,15-08-2017,8-16-17 6:03 PM,8-21-17 8:51 PM,2017-09-06
CA-2016-122448,DB-13210,Standard Class,VEN04,delivered,05-02-2017 21:46,05-02-2017,2-8-17 1:24 PM,2-13-17 6:28 AM,2017-03-15
CA-2016-122581,JK-15370,Standard Class,VEN03,shipped,27-03-2018 16:57,27-03-2018,3-28-18 7:23 PM,,2018-04-27
CA-2016-122728,EB-13930,Standard Class,VEN04,delivered,14-03-2017 23:41,14-03-2017,3-24-17 5:08 PM,4-10-17 11:57 AM,2017-04-07
CA-2016-123015,AJ-10795,Standard Class,VEN01,delivered,16-08-2018 16:19,16-08-2018,8-21-18 3:30 PM,8-28-18 6:48 PM,2018-08-31
CA-2016-123120,CV-12295,Standard Class,VEN03,delivered,31-03-2018 01:37,31-03-2018,4-4-18 6:41 PM,4-11-18 7:08 PM,2018-04-20
CA-2016-123274,GT-14710,Standard Class,VEN04,delivered,13-01-2018 19:16,13-01-2018,1-15-18 5:56 PM,1-24-18 6:59 PM,2018-02-05
CA-2016-123337,KD-16495,Standard Class,VEN05,delivered,13-12-2017 17:35,15-12-2017,12-16-17 12:11 AM,1-3-18 5:37 PM,2018-01-15
CA-2016-123358,BT-11680,Standard Class,VEN03,delivered,16-08-2018 11:54,16-08-2018,8-20-18 1:49 PM,8-28-18 12:12 AM,2018-09-18
CA-2016-123414,SU-20665,Standard Class,VEN02,delivered,24-03-2017 14:43,24-03-2017,3-27-17 11:15 AM,4-4-17 10:52 AM,2017-04-13
CA-2016-123533,SC-20050,Standard Class,VEN02,delivered,06-01-2018 17:35,09-01-2018,1-9-18 10:28 PM,1-19-18 8:16 PM,2018-02-01
CA-2016-123617,AJ-10780,Standard Class,VEN04,delivered,20-10-2017 17:08,20-10-2017,10-23-17 10:06 PM,10-24-17 8:14 PM,2017-12-12
CA-2016-123666,SP-20545,Standard Class,VEN05,delivered,15-01-2018 12:48,15-01-2018,1-16-18 6:14 PM,1-30-18 6:57 PM,2018-02-14
CA-2016-123722,NH-18610,Standard Class,VEN01,delivered,27-05-2018 17:59,27-05-2018,6-6-18 4:10 PM,6-12-18 8:48 PM,2018-07-03
CA-2016-123932,YC-21895,Standard Class,VEN05,delivered,25-03-2018 21:18,25-03-2018,3-26-18 4:34 PM,4-2-18 2:14 PM,2018-04-20
CA-2016-123946,AJ-10795,Standard Class,VEN04,delivered,24-01-2018 21:06,25-01-2018,1-26-18 5:24 PM,3-2-18 1:49 AM,2018-02-21
CA-2016-124100,EH-13990,Standard Class,VEN04,delivered,11-08-2018 17:58,11-08-2018,8-13-18 1:50 PM,8-15-18 4:45 PM,2018-08-20
CA-2016-124233,CK-12595,Standard Class,VEN04,delivered,08-01-2018 23:39,11-01-2018,1-17-18 4:41 PM,1-19-18 6:46 PM,2018-01-24
CA-2016-124254,TB-21175,Standard Class,VEN02,delivered,01-02-2017 08:42,01-02-2017,2-3-17 8:17 AM,2-7-17 4:51 PM,2017-03-20
CA-2016-124352,CD-12790,Standard Class,VEN03,delivered,14-05-2017 21:00,14-05-2017,5-17-17 6:52 AM,5-22-17 1:17 PM,2017-05-31
CA-2016-124506,BB-11545,Standard Class,VEN04,delivered,19-03-2018 21:22,21-03-2018,3-21-18 7:38 PM,4-20-18 1:58 AM,2018-04-11
CA-2016-124562,JP-16135,Standard Class,VEN05,delivered,23-07-2018 19:40,25-07-2018,7-26-18 2:14 PM,8-1-18 12:12 PM,2018-08-10
CA-2016-124590,SP-20920,Standard Class,VEN02,delivered,13-12-2017 11:49,13-12-2017,12-13-17 11:28 PM,12-20-17 8:59 PM,2018-01-31
CA-2016-124667,BD-11770,Standard Class,VEN04,delivered,22-07-2018 21:19,23-07-2018,7-24-18 3:42 PM,7-31-18 5:41 PM,2018-08-09
CA-2016-124814,FM-14215,Standard Class,VEN03,delivered,05-03-2018 12:28,05-03-2018,3-7-18 10:31 PM,3-23-18 3:22 AM,2018-04-02
CA-2016-125017,KB-16240,Standard Class,VEN05,delivered,12-03-2018 08:20,12-03-2018,3-14-18 12:48 AM,3-22-18 10:14 PM,2018-03-29
CA-2016-125080,VW-21775,Standard Class,VEN05,delivered,19-06-2018 18:05,20-06-2018,6-20-18 2:55 PM,6-25-18 3:49 PM,2018-07-04
CA-2016-125087,TH-21115,Standard Class,VEN01,delivered,31-07-2018 00:17,31-07-2018,7-31-18 3:54 PM,8-3-18 4:38 PM,2018-08-20
CA-2016-125094,NP-18700,Standard Class,VEN02,delivered,04-09-2017 19:04,05-09-2017,9-5-17 8:39 PM,9-14-17 7:43 PM,2017-09-22
CA-2016-125164,SH-19975,Standard Class,VEN02,delivered,03-08-2017 21:30,03-08-2017,8-4-17 8:05 PM,8-7-17 4:42 PM,2017-08-29
CA-2016-125220,BE-11410,Standard Class,VEN03,delivered,28-08-2017 10:15,29-08-2017,8-29-17 2:36 PM,9-4-17 8:39 PM,2017-09-21
CA-2016-125318,RC-19825,Standard Class,VEN02,delivered,25-07-2018 00:55,25-07-2018,7-25-18 8:50 AM,7-30-18 4:44 PM,2018-08-09
CA-2016-125724,SM-20950,Standard Class,VEN03,delivered,24-10-2017 19:11,24-10-2017,10-25-17 7:32 PM,11-7-17 5:06 PM,2017-11-17
CA-2016-125738,PB-18805,Standard Class,VEN03,delivered,11-05-2018 03:40,11-05-2018,5-11-18 11:43 AM,5-17-18 4:12 PM,2018-05-30
CA-2016-125794,ML-17410,Standard Class,VEN04,delivered,31-07-2018 21:13,31-07-2018,8-1-18 11:45 AM,8-9-18 4:17 PM,2018-08-23
CA-2016-125850,FP-14320,Standard Class,VEN02,delivered,24-03-2018 21:50,27-03-2018,3-27-18 10:41 PM,4-5-18 8:56 PM,2018-04-24
CA-2016-125920,SH-19975,Standard Class,VEN01,delivered,18-03-2018 09:52,18-03-2018,3-19-18 11:51 PM,3-21-18 5:44 PM,2018-04-06
CA-2016-126158,SC-20095,Standard Class,VEN04,delivered,02-10-2017 20:17,02-10-2017,10-5-17 7:44 PM,10-20-17 6:02 PM,2017-10-27
